sample_index,clean_signal,noisy_signal,filtered_signal
9066,2826.0,2809.0,2660.1951361286274
9067,2789.0,2478.0,2420.4481698426393
9068,2739.0,3082.0,2763.2922437835227
9069,2679.0,2355.0,2659.6266938039157
9070,2608.0,2913.0,2436.058250021925
9071,2529.0,2427.0,2639.8885086909595
9072,2442.0,2908.0,2718.06297339046
9073,2349.0,2871.0,2895.270227841522
9074,2251.0,2245.0,2609.7521982106778
9075,2150.0,1713.0,2016.8644923638515
9076,2047.0,1750.0,1711.733431000768
9077,1945.0,2071.0,2068.9426438740807
9078,1844.0,1881.0,2088.119505442506
9079,1746.0,2043.0,2156.5858249106245
9080,1653.0,0.0,1118.7915998963977
9081,1566.0,1504.0,1008.4253991759288
9082,1487.0,1002.0,1369.5316191742154
9083,1416.0,0.0,853.1634812158684
9084,1356.0,1210.0,735.1684524472008
9085,1306.0,1324.0,1324.392057514617
9086,1269.0,655.0,1333.6147601614875
9087,1243.0,1258.0,1084.6534544336982
9088,1230.0,1175.0,1257.7745979466079
9089,1230.0,818.0,902.7613253603074
9090,1243.0,593.0,752.6774701093628
9091,1269.0,1247.0,879.9306409173204
9092,1306.0,2084.0,1534.4019629889167
9093,1356.0,1286.0,1695.8575936482157
9094,1416.0,1467.0,1391.3826849812172
9095,1487.0,1334.0,1181.7574209804955
9096,1566.0,2124.0,1938.578804832458
9097,1653.0,1783.0,1876.1295203462994
9098,1746.0,1934.0,1748.7270266652133
9099,1844.0,2168.0,1831.6309567734
9100,1945.0,2041.0,1980.2133754924769
9101,2048.0,1878.0,1980.3884125088719
9102,2150.0,1372.0,1492.770215575901
9103,2251.0,1971.0,1657.0025577447896
9104,2349.0,2369.0,2079.814413540364
9105,2442.0,2110.0,2297.8817331286195
9106,2529.0,2716.0,2434.706912691608
9107,2608.0,1891.0,2208.1130474015645
9108,2679.0,2230.0,2088.148177417273
9109,2739.0,3254.0,2722.759007452739
9110,2789.0,2802.0,2938.4173115490553
9111,2826.0,2550.0,2563.22344409379
9112,2852.0,2662.0,2407.894692103111
9113,2865.0,2570.0,2531.024707944399
9114,2865.0,2746.0,2600.9082677850765
9115,2852.0,2318.0,2517.1370215183674
9116,2826.0,2742.0,2515.34140848451
9117,2789.0,2685.0,2640.895781225978
9118,2739.0,2598.0,2771.4510832775436
9119,2679.0,2520.0,2581.566617465758
9120,2608.0,2340.0,2407.3842904622043
9121,2529.0,2255.0,2323.1226132852184
9122,2442.0,2606.0,2468.1653703553357
9123,2349.0,2951.0,2854.547269609044
9124,2251.0,295.0,1312.637105504237
9125,2150.0,2171.0,1662.7439566020357
9126,2047.0,2022.0,2031.547759985939
9127,1945.0,1924.0,2307.42560803023
9128,1844.0,1978.0,2061.9353077306564
9129,1746.0,1248.0,1624.0171107025224
9130,1653.0,2402.0,2230.1345757101
9131,1566.0,1248.0,1883.659540117807
9132,1487.0,1788.0,1810.2696134086098
9133,1416.0,1550.0,1380.5992392262715
9134,1356.0,1602.0,1693.0741775380736
9135,1306.0,619.0,1197.7795480457025
9136,1269.0,0.0,404.26325396640595
9137,1243.0,1450.0,842.5564298618417
9138,1230.0,664.0,1131.9638478619302
9139,1230.0,914.0,1177.6141779382688
9140,1243.0,1296.0,1093.1273122535376
9141,1269.0,1735.0,1635.8008610974512
9142,1306.0,1289.0,1609.9569342162804
9143,1356.0,1686.0,1512.4878494837023
9144,1416.0,1563.0,1423.7063015262606
9145,1487.0,2004.0,1739.3507793968888
9146,1566.0,1370.0,1621.1585651108155
9147,1653.0,1622.0,1377.3186092423405
9148,1746.0,2253.0,1793.5140440415112
9149,1844.0,1157.0,1536.8942149959305
9150,1945.0,2249.0,1751.7602455039469
9151,2048.0,1578.0,1732.7845730130084
9152,2150.0,2574.0,2150.567479045978
9153,2251.0,2384.0,2360.7351786802174
9154,2349.0,1694.0,2050.4767124514383
9155,2442.0,2199.0,1815.1034726630576
9156,2529.0,2513.0,2198.985791278014
9157,2608.0,2241.0,2439.0071065203642
9158,2679.0,2538.0,2236.4848242007743
9159,2739.0,2799.0,2590.859970243164
9160,2789.0,3235.0,2905.486626019157
9161,2826.0,4095.0,3710.9877518767075
9162,2852.0,3305.0,3459.74738458153
9163,2865.0,3159.0,3002.722373890928
9164,2865.0,2669.0,2625.425845606752
9165,2852.0,2133.0,2286.59481139694
9166,2826.0,4095.0,4005.351644265465
9167,2789.0,2137.0,2621.578732095457
9168,2739.0,2453.0,2478.2425362331255
9169,2679.0,2341.0,2323.9210816405457
9170,2608.0,2685.0,2780.214754364004
9171,2529.0,2585.0,2812.0213328446885
9172,2442.0,1778.0,1998.6106413038563
9173,2349.0,2581.0,2222.491686338585
9174,2251.0,2297.0,2350.784233869551
9175,2150.0,1868.0,2421.8587686735927
9176,2047.0,1822.0,1824.9726819389164
9177,1945.0,2503.0,2177.8697538402034
9178,1844.0,2323.0,2476.049556117945
9179,1746.0,1512.0,2051.086329475813
9180,1653.0,1488.0,1549.8385434322124
9181,1566.0,1235.0,1314.361695955911
9182,1487.0,3571.0,3335.268184031123
9183,1416.0,1093.0,2374.321214933708
9184,1356.0,605.0,1020.1525280154146
9185,1306.0,1679.0,1135.6468914016973
9186,1269.0,1692.0,1819.7162362683518
9187,1243.0,1390.0,1840.3648252012767
9188,1230.0,1385.0,1398.2328871125662
9189,1230.0,1363.0,1357.7273426177169
9190,1243.0,2582.0,2059.4996060599965
9191,1269.0,1070.0,2071.4714478662613
9192,1306.0,1005.0,1028.8090244524788
9193,1356.0,1219.0,860.8176625708631
9194,1416.0,1334.0,1340.1329968254863
9195,1487.0,1126.0,1364.8746496117028
9196,1566.0,1131.0,1170.9863963624693
9197,1653.0,3033.0,2601.781375500687
9198,1746.0,1932.0,2440.100876912842
9199,1844.0,2085.0,2212.4888089056194
9200,1945.0,2862.0,2349.44860774317
9201,2048.0,1571.0,2000.0770615833894
9202,2150.0,1991.0,1709.1533216727466
9203,2251.0,221.0,858.4707890870073
9204,2349.0,2446.0,1566.56799329376
9205,2442.0,2951.0,2554.4207798412435
9206,2529.0,3093.0,3343.1021148219834
9207,2608.0,2329.0,2656.5857186346834
9208,2679.0,2514.0,2267.2556754749144
9209,2739.0,3003.0,2715.928170613089
9210,2789.0,2634.0,2656.1175390515928
9211,2826.0,3288.0,2854.0923043865705
9212,2852.0,2328.0,2354.074056925039
9213,2865.0,2124.0,2242.7948702689955
9214,2865.0,2489.0,2294.584890757599
9215,2852.0,2072.0,2366.3651771993696
9216,2826.0,2699.0,2455.706419594868
9217,2789.0,4095.0,3684.5308541549643
9218,2739.0,3090.0,3631.6405499320526
9219,2679.0,2272.0,2709.840329232826
9220,2608.0,2070.0,2068.9077625580057
9221,2529.0,2862.0,2357.449339195224
9222,2442.0,3001.0,2898.8546381405067
9223,2349.0,725.0,1917.2855720773853
9224,2251.0,2558.0,2031.6680151924656
9225,2150.0,2744.0,2597.5204457248633
9226,2047.0,2213.0,2747.9346276148995
9227,1945.0,1737.0,2099.0164247474468
9228,1844.0,2016.0,1785.5940681603838
9229,1746.0,1901.0,1952.6423671971575
9230,1653.0,1872.0,2072.2114064849875
9231,1566.0,856.0,1500.2768231636746
9232,1487.0,1416.0,1035.4076508955811
9233,1416.0,1621.0,1639.2581745737425
9234,1356.0,1558.0,1860.5089267042931
9235,1306.0,918.0,1382.7965308495573
9236,1269.0,1520.0,1278.332626156298
9237,1243.0,654.0,1169.2342338427052
9238,1230.0,1121.0,1076.1349128239422
9239,1230.0,1018.0,1116.940024221119
9240,1243.0,0.0,551.0243507961038
9241,1269.0,1354.0,872.9880240426802
9242,1306.0,2246.0,1825.5444125859872
9243,1356.0,1849.0,2220.2906232531723
9244,1416.0,1636.0,1684.1039591233932
9245,1487.0,1575.0,1456.4589349830258
9246,1566.0,1570.0,1387.5371470499636
9247,1653.0,1828.0,1609.2268919592348
9248,1746.0,1009.0,1295.4107055365544
9249,1844.0,1655.0,1142.0768602895123
9250,1945.0,1887.0,1700.9677936633989
9251,2047.0,0.0,1127.0901085238315
9252,2150.0,1450.0,844.0039448030126
9253,2251.0,2045.0,1660.722502561371
9254,2349.0,2243.0,2337.8901997054936
9255,2442.0,2435.0,2360.620033339433
9256,2529.0,2014.0,2115.2542211297164
9257,2608.0,2330.0,1986.6547365768665
9258,2679.0,2842.0,2426.3544655042488
9259,2739.0,3082.0,2868.221569487977
9260,2789.0,3170.0,2824.900420295214
9261,2826.0,2368.0,2465.333123300558
9262,2852.0,2621.0,2380.7798960424275
9263,2865.0,3256.0,3034.734374695427
9264,2865.0,2104.0,2225.6185456713297
9265,2852.0,3114.0,2559.9085310075056
9266,2826.0,0.0,1428.0371578120157
9267,2789.0,2762.0,1988.0549501777064
9268,2739.0,3036.0,2866.159471564376
9269,2679.0,2717.0,3262.7186070674557
9270,2608.0,3171.0,2958.0552611607122
9271,2529.0,2290.0,2586.66164369469
9272,2442.0,2667.0,2612.4295587833058
9273,2349.0,2954.0,2636.0947767363105
9274,2251.0,2522.0,2820.5089586112094
9275,2150.0,3029.0,2421.516705799021
9276,2048.0,1937.0,2439.9835515938657
9277,1945.0,2360.0,2273.155386965013
9278,1844.0,1680.0,2001.810175535882
9279,1746.0,1659.0,1868.1939127088474
9280,1653.0,1527.0,1644.683917235825
9281,1566.0,1421.0,1638.3185901468808
9282,1487.0,0.0,972.872658816568
9283,1416.0,1368.0,916.7039649164044
9284,1356.0,1306.0,1562.5350588538256
9285,1306.0,1238.0,1568.4302729176884
9286,1269.0,1288.0,1438.15807558352
9287,1243.0,1037.0,1194.9213661031474
9288,1230.0,1043.0,1135.6866194075603
9289,1230.0,935.0,1015.869967336534
9290,1243.0,416.0,736.6182146766927
9291,1269.0,1848.0,1591.7395507325932
9292,1306.0,1282.0,1388.9278925017138
9293,1356.0,1067.0,1221.1252624713034
9294,1416.0,1037.0,985.6566268465339
9295,1487.0,1401.0,1186.5380821529636
9296,1566.0,1440.0,1408.0449062575885
9297,1653.0,1829.0,1612.2667711872673
9298,1746.0,1643.0,1636.4721627319284
9299,1844.0,2456.0,2186.197209721652
9300,1945.0,2050.0,2206.2620673754354
9301,2047.0,1900.0,1895.3278578736683
9302,2150.0,2368.0,2096.907812982421
9303,2251.0,2491.0,2228.93702447354
9304,2349.0,2387.0,2351.1366839382986
9305,2442.0,163.0,1150.075946481962
9306,2529.0,1332.0,742.1646314734616
9307,2608.0,2706.0,2357.5566056717876
9308,2679.0,2983.0,3103.71295521623
9309,2739.0,4095.0,3619.8070381968396
9310,2789.0,3293.0,3473.115984971038
9311,2826.0,3181.0,3117.641505100428
9312,2852.0,2854.0,2758.3605080318766
9313,2865.0,2022.0,2261.087818386096
9314,2865.0,2868.0,2285.6179013154288
9315,2852.0,2912.0,2639.7361720117588
9316,2826.0,2806.0,2965.9555343282404
9317,2789.0,3020.0,2958.8701218199753
9318,2739.0,660.0,2021.0984770015393
9319,2679.0,2519.0,1993.0386887031214
9320,2608.0,2681.0,2588.2108276925874
9321,2529.0,2810.0,3025.200340804288
9322,2442.0,2164.0,2470.603552904791
9323,2349.0,2332.0,2262.3371076996414
9324,2251.0,1939.0,2197.576956939069
9325,2150.0,255.0,1218.3652642252434
9326,2048.0,2526.0,1953.928218892374
9327,1945.0,2092.0,2059.2378209561025
9328,1844.0,1862.0,2331.2948568059783
9329,1746.0,1850.0,1928.6803147398002
9330,1653.0,2138.0,2049.2784729720092
9331,1566.0,1225.0,1459.0372667249314
9332,1487.0,1389.0,1411.3869951695035
9333,1416.0,1829.0,1588.4771591571625
9334,1356.0,1001.0,1271.9410913804475
9335,1306.0,1331.0,1388.40893631556
9336,1269.0,0.0,718.3149042833365
9337,1243.0,589.0,499.71488464027254
9338,1230.0,1190.0,1001.0292490940129
9339,1230.0,1819.0,1768.0534325905746
9340,1243.0,1141.0,1578.5710589913406
9341,1269.0,947.0,1079.6225109134116
9342,1306.0,1097.0,1037.6834976448704
9343,1356.0,1138.0,1080.635239048949
9344,1416.0,1464.0,1342.1164191574383
9345,1487.0,1224.0,1152.7867584751727
9346,1566.0,1730.0,1481.584324224615
9347,1653.0,2014.0,1814.754913433782
9348,1746.0,2145.0,2118.804924110323
9349,1844.0,1956.0,1938.823143924446
9350,1945.0,1952.0,1770.5459151433383
9351,2047.0,1816.0,1717.0065451177065
9352,2150.0,2437.0,2248.948141122258
9353,2251.0,2311.0,2262.274668851551
9354,2349.0,2066.0,2083.4054245878697
9355,2442.0,2049.0,1967.3850130330627
9356,2529.0,1411.0,1688.48574166244
9357,2608.0,2465.0,2236.048839086539
9358,2679.0,2795.0,2570.7321380681597
9359,2739.0,2538.0,2708.320219955336
9360,2789.0,2556.0,2465.2087100780755
9361,2826.0,2545.0,2467.392778528588
9362,2852.0,2935.0,2761.5470548355415
9363,2865.0,2777.0,2749.606325735609
9364,2865.0,3133.0,2848.0082547505936
9365,2852.0,3036.0,2841.470932929328
9366,2826.0,3044.0,2979.0152881312515
9367,2789.0,2456.0,2541.4008666803475
9368,2739.0,2447.0,2391.717174964372
9369,2679.0,2562.0,2448.980557313695
9370,2608.0,1716.0,2166.487754606995
9371,2529.0,2567.0,2265.1562759892377
9372,2442.0,2477.0,2546.4971261274395
9373,2349.0,2161.0,2540.3980458659585
9374,2251.0,2536.0,2458.478131975418
9375,2150.0,1495.0,2077.1113897725686
9376,2048.0,1995.0,1841.176740837539
9377,1945.0,2520.0,2238.165131976106
9378,1844.0,2055.0,2404.231203134687
9379,1746.0,1288.0,1687.0580268129377
9380,1653.0,1210.0,1291.9947526718588
9381,1566.0,1771.0,1582.9248308445585
9382,1487.0,1126.0,1353.2404230530103
9383,1416.0,1839.0,1695.1368956028105
9384,1356.0,1517.0,1634.3052984175865
9385,1306.0,960.0,1395.0404628856704
9386,1269.0,1408.0,1330.7794315543601
9387,1243.0,631.0,1072.2378621400708
9388,1230.0,720.0,776.1810201700163
9389,1230.0,724.0,722.1718478920296
9390,1243.0,757.0,909.3452595278159
9391,1269.0,1427.0,1188.5227626524036
9392,1306.0,1445.0,1572.0266389558985
9393,1356.0,1614.0,1625.8801722392784
9394,1416.0,1146.0,1293.4924912093506
9395,1487.0,879.0,997.2613275562219
9396,1566.0,1437.0,1278.2209353899138
9397,1653.0,1892.0,1670.4039102380434
9398,1746.0,1975.0,1876.9876995666011
9399,1844.0,2305.0,2075.808206653321
9400,1945.0,2075.0,2086.076602198824
9401,2047.0,1605.0,1757.0131012896666
9402,2150.0,2122.0,1844.7507055465921
9403,2251.0,2394.0,2195.3230022423763
9404,2349.0,2270.0,2201.712289403743
9405,2442.0,2827.0,2460.4923910885223
9406,2529.0,2450.0,2524.3243779218274
9407,2608.0,2442.0,2408.593261753458
9408,2679.0,2179.0,2227.7658262894247
9409,2739.0,2525.0,2277.7407662699534
9410,2789.0,2592.0,2433.635382949628
9411,2826.0,3560.0,3310.8825708568706
9412,2852.0,2036.0,2278.9848801233693
9413,2865.0,2884.0,2527.8858403547524
9414,2865.0,3203.0,2940.3731409764723
9415,2852.0,2920.0,3066.3758735824513
9416,2826.0,2221.0,2539.804982057127
9417,2789.0,1313.0,1630.9839713132155
9418,2739.0,2942.0,2434.271410845289
9419,2679.0,3182.0,3075.711287223137
9420,2608.0,2429.0,3098.3839896391846
9421,2529.0,3038.0,2641.4748591943157
9422,2442.0,2737.0,2804.206100965061
9423,2349.0,2504.0,2748.254071978934
9424,2251.0,2366.0,2440.787899380317
9425,2150.0,2055.0,2124.5407161403377
9426,2048.0,2114.0,1944.4707487126734
9427,1945.0,1984.0,2158.8482246800986
9428,1844.0,1308.0,1837.439450458618
9429,1746.0,2084.0,1951.063448335673
9430,1653.0,2156.0,2265.6009294879277
9431,1566.0,2007.0,2160.6863939296118
9432,1487.0,1426.0,1803.1257882309656
9433,1416.0,1097.0,1313.3097715726128
9434,1356.0,1604.0,1397.005888847927
9435,1306.0,1759.0,1779.5119839901633
9436,1269.0,907.0,1463.4086215673292
9437,1243.0,1349.0,1138.3879891900663
9438,1230.0,1219.0,1338.9392452590473
9439,1230.0,1212.0,1415.9874671248908
9440,1243.0,1793.0,1604.2408534510234
9441,1269.0,2080.0,1915.732708389155
9442,1306.0,1288.0,1665.7168451158277
9443,1356.0,1945.0,1657.8709077280948
9444,1416.0,1652.0,1712.8847188709312
9445,1487.0,1348.0,1445.664449890902
9446,1566.0,680.0,954.3977064474442
9447,1653.0,1838.0,1515.7168874266292
9448,1746.0,2073.0,1916.299802366244
9449,1844.0,1911.0,2131.47768358908
9450,1945.0,3622.0,2988.1934161870063
9451,2047.0,1543.0,2380.8359561227057
9452,2150.0,2154.0,1902.280163740905
9453,2251.0,1750.0,1639.4320040221921
9454,2349.0,1955.0,1773.7793911967199
9455,2442.0,2372.0,1995.5573843948323
9456,2529.0,2419.0,2375.6462509645344
9457,2608.0,2847.0,2637.716378001176
9458,2679.0,3319.0,2972.6220522783083
9459,2739.0,2766.0,2939.6753506509403
9460,2789.0,1914.0,2154.767935724039
9461,2826.0,2807.0,2501.9344541003425
9462,2852.0,2755.0,2593.962896803838
9463,2865.0,2836.0,2796.7079711892493
9464,2865.0,2643.0,2685.6520015520846
9465,2852.0,2650.0,2590.971311652324
9466,2826.0,3489.0,3174.6802191184543
9467,2789.0,3296.0,3445.780543308798
9468,2739.0,2452.0,2872.8017014763836
9469,2679.0,2383.0,2228.255004846949
9470,2608.0,2306.0,2279.7016217675587
9471,2529.0,1902.0,2079.0094461115855
9472,2442.0,1960.0,2037.5282670012505
9473,2349.0,2432.0,2261.119821737487
9474,2251.0,3213.0,2941.5698682597354
9475,2150.0,2540.0,2687.667130680593
9476,2047.0,2158.0,2482.0440041144593
9477,1945.0,1906.0,1942.1465923593835
9478,1844.0,1152.0,1525.2528579043226
9479,1746.0,1877.0,1583.811127385116
9480,1653.0,1524.0,1692.460638434708
9481,1566.0,1861.0,1846.71149777121
9482,1487.0,1527.0,1815.4140638734623
9483,1416.0,2414.0,2216.021588276692
9484,1356.0,1398.0,1999.700110263204
9485,1306.0,763.0,1195.7890920341506
9486,1269.0,2391.0,1894.6093228974823
9487,1243.0,1511.0,1852.240914505137
9488,1230.0,1611.0,1761.0231549054383
9489,1230.0,1536.0,1452.7835613923892
9490,1243.0,1185.0,1399.7135657439946
9491,1269.0,1055.0,1178.4265738061995
9492,1306.0,1420.0,1390.5128376566645
9493,1356.0,857.0,1169.2557514857967
9494,1416.0,2938.0,2521.691039836442
9495,1487.0,2047.0,2416.131284898372
9496,1566.0,1088.0,1553.7483705456743
9497,1653.0,1728.0,1263.022485463067
9498,1746.0,2025.0,1726.5573100840652
9499,1844.0,1831.0,1939.6938291122617
9500,1945.0,1381.0,1513.5825935103057
9501,2047.0,1929.0,1564.988980468721
9502,2150.0,2123.0,1878.1587470655431
9503,2251.0,2424.0,2474.429329350471
9504,2349.0,2907.0,2636.3337212498855
9505,2442.0,2027.0,2273.1978768419326
9506,2529.0,2903.0,2528.97785717274
9507,2608.0,3194.0,2859.1809019332522
9508,2679.0,2851.0,2931.22898377278
9509,2739.0,2638.0,2531.9300034708886
9510,2789.0,2567.0,2395.1842508150603
9511,2826.0,3239.0,2968.7205939340624
9512,2852.0,2116.0,2531.9061784003065
9513,2865.0,2508.0,2393.636599926742
9514,2865.0,2469.0,2328.5510313782947
9515,2852.0,3345.0,3090.2466020297693
9516,2826.0,2565.0,2695.5856125632727
9517,2789.0,3445.0,3045.4033402704063
9518,2739.0,2924.0,3047.853963515919
9519,2679.0,2938.0,2924.3636883822737
9520,2608.0,2581.0,2746.6275560932854
9521,2529.0,2381.0,2353.157266008365
9522,2442.0,4095.0,3751.6966194605425
9523,2349.0,2273.0,2790.41553092191
9524,2251.0,1903.0,2293.135316849054
9525,2150.0,1076.0,1342.6799618096425
9526,2048.0,2442.0,1957.3567450219155
9527,1945.0,607.0,1716.472049363756
9528,1844.0,1794.0,1525.9666444439772
9529,1746.0,2564.0,2219.104752659421
9530,1653.0,1815.0,2425.950728389511
9531,1566.0,1353.0,1984.7538256705539
9532,1487.0,1764.0,1513.531661985655
9533,1416.0,1446.0,1610.122916423786
9534,1356.0,1171.0,1294.5590266536124
9535,1306.0,1287.0,1320.6959608819993
9536,1269.0,534.0,816.7331754979464
9537,1243.0,1662.0,1335.739594614986
9538,1230.0,1004.0,1495.239176896546
9539,1230.0,815.0,1116.6549331501608
9540,1243.0,691.0,758.0773432116797
9541,1269.0,960.0,925.5989186929768
9542,1306.0,897.0,1037.1334414138614
9543,1356.0,1079.0,1064.182959147173
9544,1416.0,1110.0,1133.5757649235147
9545,1487.0,1251.0,1119.9236838416573
9546,1566.0,1954.0,1804.292190856553
9547,1653.0,1206.0,1341.1308081168784
9548,1746.0,2408.0,2321.1335513994277
9549,1844.0,1680.0,1795.9945726341803
9550,1945.0,2045.0,1805.2499883296132
9551,2047.0,2938.0,2408.4561521275537
9552,2150.0,2280.0,2423.1055655542277
9553,2251.0,2427.0,2233.4158325458657
9554,2349.0,2438.0,2153.2085583433354
9555,2442.0,2480.0,2379.5273740123603
9556,2529.0,2784.0,2457.3270337098015
9557,2608.0,20.0,1381.9824535562848
9558,2679.0,2933.0,2408.5912253797424
9559,2739.0,3003.0,2789.6630068524246
9560,2789.0,2663.0,3210.691016365745
9561,2826.0,3103.0,2908.8999794570577
9562,2852.0,2643.0,2692.33838472897
9563,2865.0,2273.0,2425.3834325191265
9564,2865.0,2853.0,2476.9897161962317
9565,2852.0,2776.0,2797.0791352476353
9566,2826.0,2985.0,2557.5035149851174
9567,2789.0,2849.0,2927.0553689235476
9568,2739.0,2450.0,2678.284544551509
9569,2679.0,3446.0,3175.187474541156
9570,2608.0,2798.0,3107.6422999621395
9571,2529.0,3383.0,3116.315020917452
9572,2442.0,2155.0,2593.8815483481562
9573,2349.0,2344.0,2282.2579362725605
9574,2251.0,2138.0,2197.3610174390424
9575,2150.0,2055.0,2225.6534990043483
9576,2048.0,1378.0,1847.78447173693
9577,1945.0,2458.0,2005.1929081860987
9578,1844.0,1800.0,2336.572919090823
9579,1746.0,1891.0,2091.4137521346443
9580,1653.0,1474.0,1838.6979244220959
9581,1566.0,2157.0,1998.2358522541688
9582,1487.0,0.0,1176.6023021180315
9583,1416.0,991.0,670.7755194397637
9584,1356.0,1651.0,1317.3711821478382
9585,1306.0,1528.0,1768.062336659488
9586,1269.0,1109.0,1580.763355790744
9587,1243.0,3220.0,2621.6505742821287
9588,1230.0,1257.0,2228.0757336428
9589,1230.0,1159.0,1309.6273682716085
9590,1243.0,1256.0,1045.0876447253443
9591,1269.0,992.0,896.854239324676
9592,1306.0,1541.0,1315.1619333040242
9593,1356.0,1332.0,1488.2089275396434
9594,1416.0,1587.0,1556.542953127174
9595,1487.0,1963.0,1726.945896836145
9596,1566.0,1953.0,2180.1985502733
9597,1653.0,1774.0,1804.3292794477252
9598,1746.0,2158.0,1939.38689991037
9599,1844.0,3345.0,3159.6130266641194
9600,1945.0,2410.0,2499.393724768254
9601,2047.0,1412.0,1825.602507094357
9602,2150.0,2696.0,2629.6310020422625
9603,2251.0,2658.0,2494.7635400298027
9604,2349.0,1702.0,2233.342058139002
9605,2442.0,2664.0,2095.3475386985233
9606,2529.0,2396.0,2359.0229801740334
9607,2608.0,2575.0,2588.6267682317516
9608,2679.0,3432.0,3089.385610190378
9609,2739.0,2489.0,2879.973999609197
9610,2789.0,2979.0,2608.2407854882003
9611,2826.0,2888.0,2801.288381924429
9612,2852.0,2463.0,2671.211987267574
9613,2865.0,2755.0,2460.7485661069536
9614,2865.0,2724.0,2681.2241325974264
9615,2852.0,2718.0,2711.2816780453923
9616,2826.0,3408.0,3041.561105628233
9617,2789.0,2915.0,3144.8717973597386
9618,2739.0,3039.0,2959.4464446674137
9619,2679.0,2418.0,2651.890497326098
9620,2608.0,2503.0,2465.5423181061365
9621,2529.0,2384.0,2385.3614435869063
9622,2442.0,2664.0,2577.4620606157964
9623,2349.0,2199.0,2475.0158451885027
9624,2251.0,165.0,1290.4775102546052
9625,2150.0,1956.0,1286.3211241415277
9626,2048.0,1917.0,2022.4587068427481
9627,1945.0,1918.0,2342.7678394222967
9628,1844.0,1433.0,1787.9398792997142
9629,1746.0,2013.0,1791.1271894926822
9630,1653.0,1857.0,2033.9432039654218
9631,1566.0,1627.0,1901.0478319898461
9632,1487.0,1466.0,1560.6316832889845
9633,1416.0,1056.0,1013.5575292726951
9634,1356.0,1380.0,1302.4993865986994
9635,1306.0,1009.0,1216.5729085729156
9636,1269.0,961.0,1134.681015753772
9637,1243.0,1877.0,1667.234077523613
9638,1230.0,988.0,1274.815158666059
9639,1230.0,1057.0,1195.3831057755085
9640,1243.0,791.0,898.0381002577128
9641,1269.0,1532.0,1224.2933798283866
9642,1306.0,1239.0,1387.1274096253073
9643,1356.0,1757.0,1567.8524119028846
9644,1416.0,1622.0,1589.0333598369543
9645,1487.0,886.0,1208.0714961810559
9646,1566.0,1510.0,1243.9183506462332
9647,1653.0,1060.0,1161.822121741595
9648,1746.0,2986.0,2599.449602768166
9649,1844.0,1807.0,2223.3523224115515
9650,1945.0,2087.0,2001.5305996303077
9651,2047.0,2848.0,2214.203242885405
9652,2150.0,1910.0,2279.7552439398887
9653,2251.0,1609.0,1730.5235870533031
9654,2349.0,2577.0,2016.539540543202
9655,2442.0,2510.0,2433.7303589045378
9656,2529.0,2999.0,2673.3389838691405
9657,2608.0,2873.0,2944.0254740977916
9658,2679.0,2952.0,2778.389955384568
9659,2739.0,3631.0,3253.3614365619696
9660,2789.0,1934.0,2159.8026991961647
9661,2826.0,4095.0,3613.2819546857295
9662,2852.0,2605.0,2983.0741754940527
9663,2865.0,2591.0,2705.7215859085736
9664,2865.0,2441.0,2353.7243127027127
9665,2852.0,2563.0,2523.2634853838636
9666,2826.0,3729.0,3230.6553337672294
9667,2789.0,3312.0,3544.612706316778
9668,2739.0,2712.0,3164.7476826357615
9669,2679.0,4095.0,3797.336102335481
9670,2608.0,2446.0,3209.097734054831
9671,2529.0,2386.0,2456.8446806543866
9672,2442.0,1921.0,1956.7218657441258
9673,2349.0,2199.0,2065.6623646063304
9674,2251.0,2719.0,2555.3398129400985
9675,2150.0,2246.0,2442.5327886550563
9676,2048.0,1958.0,2315.17501029957
9677,1945.0,1664.0,1864.6693293693693
9678,1844.0,1111.0,1684.4515252037027
9679,1746.0,1276.0,1319.9368616035617
9680,1653.0,1488.0,1506.8550950851427
9681,1566.0,1085.0,1430.8510976451792
9682,1487.0,1540.0,1498.6060024359037
9683,1416.0,1515.0,1704.4754592721445
9684,1356.0,994.0,1435.9401258166765
9685,1306.0,1800.0,1564.0401298475733
9686,1269.0,960.0,1260.0922995760043
9687,1243.0,978.0,1016.3667396384826
9688,1230.0,1641.0,1246.6495341513391
9689,1230.0,1100.0,1392.2338537116966
9690,1243.0,1340.0,1278.9175683748083
9691,1269.0,1596.0,1445.795373503255
9692,1306.0,1250.0,1462.8317237726214
9693,1356.0,1531.0,1362.9932928664734
9694,1416.0,1055.0,1292.6503562871624
9695,1487.0,1638.0,1348.0389217361414
9696,1566.0,1921.0,1686.2930674221825
9697,1653.0,1249.0,1512.3304199525082
9698,1746.0,1552.0,1353.2629317519988
9699,1844.0,1731.0,1535.8816268810017
9700,1945.0,1867.0,1831.9405777009938
9701,2047.0,2063.0,1912.0611931468663
9702,2150.0,2083.0,2005.4549681978015
9703,2251.0,2812.0,2433.159345087447
9704,2349.0,2155.0,2373.2776462623083
9705,2442.0,2028.0,2060.6920792120704
9706,2529.0,2195.0,1966.7830190806467
9707,2608.0,2346.0,2197.453306509991
9708,2679.0,3029.0,2811.8887826415553
9709,2739.0,2597.0,2721.9302088264253
9710,2789.0,3070.0,2786.9116764819514
9711,2826.0,2206.0,2489.238772384973
9712,2852.0,2010.0,2148.241189156044
9713,2865.0,3303.0,2895.75111497514
